#step	#e_xz	#s_xz	#dW	#W	#We	#Wp	#dWp	#dWe	#Delta_Ep	#Delta_Ek	#Delta_U	#Delta_T	#Delta_Q	#Delta_Etot	#Delta_Ttally	#dQ	#dU	#Beta_0_diff	#Beta_0_int	#Beta_1_diff	#Beta_1_int
73000	0.036499000000000004	0.85195	425975.00000000035	1.8031099610899996e7	1.2249777615973776e7	5.781321994926231e6	260862.59873627312	165112.40126372688	1.320261180044582e7	14045.331702601936	1.320261180044582e7	0.012999999999976808	31125.72371994447	1.320261180044582e7	0.012999999999976808	62251.44744002504	175566.64628252387	0.2386369212819198	0.005383841921840859	1.1985612451618408	0.8405713327226882
74000	0.036999000000000004	0.856343	428171.50000000035	1.8459271110899996e7	1.2389383143024646e7	6.069887967875361e6	288565.97294913046	139605.52705086954	1.3448405105241353e7	91294.65606691258	1.3518631763754362e7	0.07499999999998863	179571.48299997277	1.3518631763754362e7	0.07499999999998863	148445.7592800283	316019.96330854297	0.5144257230432255	0.029583986384979038	0.9030770097672758	0.8435428886404704
75000	0.037499000000000005	0.860748	430374.00000000035	1.8889645110899996e7	1.2523250554125978e7	6.3663945567740295e6	296506.58889866807	133867.41110133193	1.3623971751523877e7	0.0	1.3623971751523877e7	0.0019999999999527063	4788.572879886765	1.3623971751523877e7	0.0019999999999527063	-174782.910120086	105339.98776951432	-0.5894739498683401	0.0007521640132705227	0.5067378187732227	0.8278566283090469
76000	0.037999000000000005	0.865234	432617.00000000035	1.9322262110899996e7	1.2666222181075497e7	6.656039929824511e6	289645.3730504811	142971.62694951892	1.393999171483242e7	28090.66340520387	1.393999171483242e7	0.02400000000000091	57462.87456000218	1.393999171483242e7	0.02400000000000091	52674.301680115415	316019.96330854297	0.18185790825988796	0.008633192583854768	0.584408915595109	0.8172627159661602
77000	0.038499000000000005	0.869642	434821.0000000004	1.9757083110899996e7	1.2809616274977092e7	6.9474668359229155e6	291426.9060984049	143394.0939015951	1.4115558361114943e7	45647.32803345629	1.4115558361114943e7	0.03799999999995407	90982.88471989003	1.4115558361114943e7	0.03799999999995407	33520.010159887854	175566.64628252387	0.11502029997384419	0.01309583577275237	1.0046236560549564	0.8251219861697168
78000	0.038999000000000006	0.873332	436666.00000000035	2.0193749110899996e7	1.2934058464169713e7	7.259690646730294e6	312223.81080737896	124442.18919262104	1.4396464995166983e7	63203.992661708704	1.4431578324423488e7	0.053999999999973625	129291.46775993684	1.4431578324423488e7	0.053999999999973625	38308.58304004681	316019.96330854483	0.12269590503358703	0.017809500989986213	0.5091047326610405	0.8115307581170724
79000	0.039499000000000006	0.877166	438583.00000000035	2.0632332110899996e7	1.3056882492374342e7	7.575449618525665e6	315758.9717953708	122824.0282046292	1.4466691653679993e7	3511.332925650484	1.4431578324423488e7	0.003999999999962256	9577.14575990963	1.4431578324423488e7	0.003999999999962256	-119714.32200002721	0.0	-0.37913197309753305	0.0012642346318941706	1.009848354227025	0.8197970080942976
80000	0.03999900000000001	0.880871	440435.50000000035	2.1072767610899996e7	1.3183615217422333e7	7.889152393477675e6	313702.7749520093	126732.72504799068	1.4607144970706012e7	73737.99143866016	1.4677371629219022e7	0.060000000000002274	143657.18640000545	1.4677371629219022e7	0.060000000000002274	134080.04064009583	245793.30479553342	0.42741107617109086	0.018209457649566187	1.0478779981938342	0.8288663777729947
81000	0.04049900000000001	0.88331	441655.0000000004	2.1514422610899996e7	1.3274344710726073e7	8.240077900173934e6	350925.5066962596	90729.4933037404	1.481782494624504e7	3511.332925650484	1.481782494624504e7	0.002999999999985903	7182.859319966247	1.481782494624504e7	0.002999999999985903	-136474.3270800392	140453.3170260191	-0.38889828318510716	0.0008716979872016294	0.46940832954761536	0.8135579062709379
82000	0.04099900000000001	0.886241	443120.50000000035	2.1957543110899996e7	1.3381612135469e7	8.575930975431006e6	335853.0752570722	107267.42474292777	1.4993391592527565e7	-21067.9975539029	1.495827826327106e7	-0.016000000000019554	-38308.58304004682	1.495827826327106e7	-0.016000000000019554	-45491.44236001307	140453.3170260191	-0.13545042672362767	-0.004466988266323064	0.7657388291505672	0.8116852018202093
83000	0.04149900000000001	0.889233	444616.50000000047	2.2402159610899996e7	1.348716013306837e7	8.914999477831637e6	339068.5024006311	105547.99759936891	1.5133844909553584e7	14045.331702601936	1.5133844909553584e7	0.012999999999976808	31125.72371994447	1.5133844909553584e7	0.012999999999976808	69434.30675999129	175566.64628252387	0.20477958367819793	0.0034913881708398113	0.9982766257584338	0.8187819240166443
84000	0.04199900000000001	0.892141	446070.5000000004	2.2848230110899996e7	1.358956165189188e7	9.258668459008127e6	343668.98117648996	102401.51882351004	1.5379638214349119e7	0.0	1.5379638214349119e7	0.0019999999999527063	4788.572879886765	1.5379638214349119e7	0.0019999999999527063	-26337.150840057708	245793.30479553528	-0.076635228323188	0.0005171988716398817	0.5061266913556005	0.8071765937530277
85000	0.04249900000000001	0.895143	447571.5000000004	2.3295801610899996e7	1.3692713084181033e7	9.603088526718976e6	344420.0677108485	103151.43228915334	1.5590318189888148e7	-49158.660959106775	1.5520091531375138e7	-0.038000000000010914	-90982.88472002612	1.5520091531375138e7	-0.038000000000010914	-95771.45759991289	140453.3170260191	-0.27806584626862113	-0.009474335727186266	0.6136306945723677	0.8002349633061683
86000	0.04299900000000001	0.897474	448737.00000000035	2.3744538610899996e7	1.3774146271678165e7	9.970392339221844e6	367303.8125028685	81433.18749713153	1.5730771506914169e7	7022.665851300968	1.5730771506914169e7	0.006999999999948159	16760.00507987588	1.5730771506914169e7	0.006999999999948159	107742.889799902	210679.9755390305	0.29333452616711014	0.0016809774891149308	0.9414547371684876	0.8054374227055213
87000	0.04349900000000001	0.900201	450100.5000000004	2.4194639110899996e7	1.385715764773975e7	1.033748146316026e7	367089.1239384152	83011.3760615848	1.5800998165427178e7	52669.993884757256	1.5836111494683681e7	0.04499999999995907	107742.88979990201	1.5836111494683681e7	0.04499999999995907	90982.88472002614	105339.98776951246	0.24784957871780997	0.010422547327786361	1.1870234461743854	0.8189877327652316
88000	0.04399900000000001	0.901917	450958.5000000004	2.4645597610899996e7	1.392581050721645e7	1.071978710368356e7	382305.6405232996	68652.85947670043	1.59765648117097e7	94805.98899256307	1.6046791470222712e7	0.07899999999995089	189148.6287598824	1.6046791470222712e7	0.07899999999995089	81405.7389599804	210679.9755390305	0.2129336591752931	0.017644812059269974	0.8414321666314648	0.8197881809068244
89000	0.04449900000000001	0.904498	452249.0000000004	2.5097846610899996e7	1.4010374170021676e7	1.1087472440878334e7	367685.3371947743	84563.6628052257	1.6222358116505234e7	-49158.660959106775	1.6152131457992226e7	-0.038000000000010914	-90982.88472002612	1.6152131457992226e7	-0.038000000000010914	-280131.5134799085	105339.98776951432	-0.7618783920434504	-0.008205917552911508	0.18161588726939915	0.798624963029563
90000	0.04499900000000001	0.906543	453271.50000000035	2.5551118110899996e7	1.4075024252374012e7	1.1476093858525997e7	388621.4176476635	64650.082352336496	1.6327698104274752e7	52669.993884757256	1.6362811433531255e7	0.04299999999994952	102954.31691987914	1.6362811433531255e7	0.04299999999994952	193937.20163990528	210679.97553902864	0.4990388919216359	0.008971198579331131	1.123275008215444	0.8096187700125707
91000	0.04549900000000001	0.908368	454184.0000000004	2.6005302110899996e7	1.4144319478334859e7	1.1860982632565152e7	384888.7740391549	69295.22596084699	1.6503264750557274e7	-28090.66340520387	1.6468151421300769e7	-0.022000000000048203	-52674.30168011541	1.6468151421300769e7	-0.022000000000048203	-155628.61859999454	105339.98776951432	-0.40434699346196673	-0.004440972836052761	0.5020031932935438	0.7996366474628196
92000	0.04599900000000001	0.909352	454676.0000000004	2.6459978110899996e7	1.4188255981618289e7	1.2271722129281722e7	410739.4967165701	43936.50328342989	1.6643718067583295e7	-63203.992661708704	1.6573491409070281e7	-0.05000000000001137	-119714.32200002721	1.6573491409070281e7	-0.05000000000001137	-67040.0203199118	105339.98776951246	-0.1632178567092432	-0.009755299275753257	0.6872871836461676	0.7958762655263416
93000	0.04649900000000001	0.910287	455143.50000000035	2.6915121610899996e7	1.4230509918441026e7	1.2684611692458985e7	412889.56317726336	42253.936822736636	1.685439804312232e7	-17556.66462825242	1.6819284713865817e7	-0.012000000000000455	-28731.43728000109	1.6819284713865817e7	-0.012000000000000455	90982.88472002612	245793.30479553528	0.22035646534607364	-0.0022650624218226527	0.7273932467882476	0.7936471138284114
94000	0.04699900000000001	0.910354	455177.0000000004	2.7370298610899996e7	1.4246044443649186e7	1.3124254167250825e7	439642.4747918397	15534.525208160281	1.7029964689404845e7	45647.32803345629	1.706507801866135e7	0.03799999999995407	90982.88471989003	1.706507801866135e7	0.03799999999995407	119714.32199989112	245793.30479553342	0.27229926329700743	0.006932423249385186	0.7485582855937152	0.7921367069300116
95000	0.04749900000000001	0.910177	455088.5000000004	2.7825387110899996e7	1.4250783327774445e7	1.3574603783125566e7	450349.6158747412	4738.884125258774	1.706507801866135e7	17556.66462825242	1.706507801866135e7	0.013999999999953161	33520.010159887854	1.706507801866135e7	0.013999999999953161	-57462.87456000218	0.0	-0.1275961442720198	0.002469317756556268	0.8829265340166119	0.7951487406075332
96000	0.047999000000000014	0.909643	454821.5000000004	2.8280208610899996e7	1.4243675973914178e7	1.4036532636985835e7	461928.85386026837	-7107.353860266507	1.7029964689404845e7	35113.32925650484	1.7029964689404845e7	0.028999999999996362	69434.30675999129	1.7029964689404845e7	0.028999999999996362	35914.29660010344	-35113.329256504774	0.07774854569047417	0.004946685093513338	1.138376876573459	0.8064440500375536
97000	0.048499000000000014	0.908719	454359.5000000004	2.8734568110899996e7	1.42301861700192e7	1.4504381940880815e7	467849.3038949799	-13489.803894978017	1.7205531335687373e7	-28090.66340520387	1.7170418006430864e7	-0.022000000000048203	-52674.30168011541	1.7170418006430864e7	-0.022000000000048203	-122108.6084401067	140453.3170260191	-0.26099987201758656	-0.0036316129770171115	0.40995588309548847	0.7936550381608313
98000	0.048999000000000015	0.907657	453828.5000000004	2.9188396610899996e7	1.4216254965866705e7	1.4972141645033311e7	467759.70415249653	-13931.204152494669	1.7275757994200382e7	126407.98532341741	1.7381097981969893e7	0.1029999999999518	246611.5033198846	1.7381097981969893e7	0.1029999999999518	299285.805	210679.97553902864	0.6398281047792617	0.01647135788363936	1.1596431343819469	0.8050892396044513
99000	0.049499000000000015	0.906605	453302.50000000035	2.9641699110899996e7	1.4201423069788177e7	1.544027604111184e7	468134.39607852884	-14831.896078528836	1.7416211311226398e7	77249.32436431064	1.7451324640482903e7	0.06399999999996453	153234.33215991507	1.7451324640482903e7	0.06399999999996453	-93377.17115996953	70226.65851300955	-0.19946658895858113	0.009924325948053505	0.618836540860425	0.7994422359879116
100000	0.049999000000000016	0.905466	452733.0000000004	3.0094432110899996e7	1.41757674470521e7	1.5918664663847916e7	478388.6227360759	-25655.622736075893	1.734598465271339e7	52669.993884757256	1.7381097981969893e7	0.04499999999995907	107742.88979990201	1.7381097981969893e7	0.04499999999995907	-45491.442360013054	-70226.65851300955	-0.09509306910317222	0.006768337173694695	0.9980760274401693	0.8054115900718314
101000	0.050499000000000016	0.905084	452542.0000000004	3.0546974110899996e7	1.4184716664121035e7	1.6362257446778981e7	443592.7829310652	8949.217068934813	1.7486437969739407e7	17556.66462825242	1.7486437969739407e7	0.01599999999996271	38308.583039910714	1.7486437969739407e7	0.01599999999996271	-69434.3067599913	105339.98776951432	-0.15652713351466196	0.002341277367411916	0.6261772421884957	0.8005524156313232
102000	0.05099900000000002	0.904489	452244.5000000004	3.0999218610899996e7	1.4183780366428085e7	1.681543824447193e7	453180.79769294895	-936.297692950815	1.7591777957508925e7	-59692.659736058224	1.7521551298995916e7	-0.047000000000025466	-112531.46268006097	1.7521551298995916e7	-0.047000000000025466	-150840.04571997168	35113.3292565085	-0.33284739002152697	-0.0066921516432707695	0.5876046080927342	0.7948134122295517
103000	0.05149900000000002	0.90315	451575.0000000004	3.1450793610899996e7	1.4158844625768242e7	1.729194898513177e7	476510.7406598404	-24935.740659842268	1.7697117945278436e7	-49158.660959106775	1.762689128676543e7	-0.03700000000003456	-88588.59828008275	1.762689128676543e7	-0.03700000000003456	23942.86439997822	105339.98776951432	0.05024622187282439	-0.0051231124008204254	0.7768510655559712	0.7943184274753881
104000	0.05199900000000002	0.901568	450784.0000000004	3.1901577610899996e7	1.4121270985460475e7	1.7780306625439536e7	488357.64030776545	-37573.64030776732	1.7591777957508925e7	80760.65728996113	1.7662004616021935e7	0.06799999999998363	162811.4779199608	1.7662004616021935e7	0.06799999999998363	251400.07620004355	35113.329256504774	0.5147868190238817	0.009156843093302731	1.3659471909216891	0.8100189032843523
105000	0.05249900000000002	0.899518	449759.0000000004	3.2351336610899996e7	1.4074482175663898e7	1.827685443523611e7	496547.80979657546	-46788.80979657732	1.762689128676543e7	-3511.332925650484	1.762689128676543e7	0.0	0.0	1.762689128676543e7	0.0	-162811.4779199608	-35113.329256504774	-0.327886811114243	0.0	0.6485998829971342	0.8056334516593396
106000	0.05299900000000002	0.897859	448929.50000000035	3.2800266110899996e7	1.4046401455794884e7	1.8753864655105125e7	477010.2198690139	-28080.719869013876	1.7767344603791445e7	-59692.659736058224	1.7697117945278436e7	-0.04800000000000182	-114925.74912000436	1.7697117945278436e7	-0.04800000000000182	-114925.74912000436	70226.65851300582	-0.24092932254483512	-0.0061281101913423265	0.5529799601346539	0.7992071336838573
107000	0.05349900000000002	0.896889	448444.5000000004	3.3248710610899996e7	1.4022867557128647e7	1.922584305377136e7	471978.39866623655	-23533.89866623655	1.7802457933047954e7	17556.66462825242	1.7802457933047954e7	0.01599999999996271	38308.583039910714	1.7802457933047954e7	0.01599999999996271	153234.33215991507	105339.98776951805	0.3246638672298136	0.0019925567338071066	1.0516134759408495	0.8054034986962249
108000	0.05399900000000002	0.896531	448265.5000000004	3.36969761109e7	1.402517946386266e7	1.967179664703735e7	445953.59326598793	2311.9067340120673	1.773223127453494e7	49158.660959106775	1.7767344603791445e7	0.03999999999996362	95771.4575999129	1.7767344603791445e7	0.03999999999996362	57462.87456000219	-35113.3292565085	0.1288539332964374	0.004868465210285531	1.2127757506237358	0.8146385026363093
109000	0.05449900000000002	0.896054	448027.0000000004	3.41450031109e7	1.4028463932908801e7	2.0116539177991208e7	444742.53095385805	3284.4690461419523	1.790779792081747e7	-24579.330479553388	1.7872684591560964e7	-0.018000000000029104	-43097.15592006968	1.7872684591560964e7	-0.018000000000029104	-138868.61351998258	105339.98776951805	-0.3122449593973961	-0.0021423742691894414	0.45828402845430916	0.8067601101671997
110000	0.05499900000000002	0.896148	448074.00000000035	3.45930771109e7	1.4049028067796491e7	2.0544049043103516e7	427509.8651123084	20564.134887689725	1.8013137908586983e7	-28090.66340520387	1.7978024579330478e7	-0.021000000000015007	-50280.01524003593	1.7978024579330478e7	-0.021000000000015007	-7182.85931996625	105339.98776951432	-0.016801622386139057	-0.002447424805818138	0.7848968650638437	0.806305148589497
111000	0.05549900000000002	0.896218	448109.00000000035	3.50411861109e7	1.4066149131722393e7	2.0975036979177613e7	430987.9360740967	17121.063925901428	1.8013137908586983e7	10533.99877695145	1.8013137908586983e7	0.010999999999967258	26337.150839921607	1.8013137908586983e7	0.010999999999967258	76617.16607995753	35113.329256504774	0.17777102249744942	0.0012556426415870963	1.136024458789666	0.8130801089925712
112000	0.055998999999999965	0.896253	448126.49999995064	3.548931261089995e7	1.4080610787304292e7	2.1408701823595665e7	433664.8444180526	14461.655581898987	1.7978024579330478e7	21067.9975539029	1.7978024579330478e7	0.01799999999997226	43097.15591993358	1.7978024579330478e7	0.01799999999997226	16760.005080011975	-35113.329256504774	0.03864736857446379	0.0020130672226203795	1.1529637248032696	0.8199649531361025
